https://opopular.com.br/noticias/cidades/adolescente-brasileiro-%C3%A9-localizado-na-inglaterra-1.2432066,Negative
https://opopular.com.br/noticias/cidades/beb%C3%AA-nasce-com-mais-de-5kg-em-goi%C3%A2nia-e-surpreende-m%C3%A3e-1.2432106,Negative
https://opopular.com.br/noticias/cidades/casal-suspeito-de-dar-golpes-em-mais-de-r-50-milh%C3%B5es-%C3%A9-preso-momentos-antes-de-pegar-avi%C3%A3o-1.2432046,Negative
https://www.portaldoholanda.com.br/amazonas-municipios/materiais-de-laboratorio-e-hospitalar-custam-r-48-milhoes-tapaua,Negative
https://opopular.com.br/noticias/cidades/crian%C3%A7a-fica-ferida-ao-cair-de-altura-de-8-metros-em-alto-para%C3%ADso-de-goi%C3%A1s-1.2432010,Negative
https://opopular.com.br/noticias/cidades/fam%C3%ADlia-segue-angustiada-sem-not%C3%ADcias-de-av%C3%B3-e-netas-desaparecidas-em-an%C3%A1polis-1.2432080,Negative
https://opopular.com.br/noticias/cidades/jovem-cai-no-banheiro-e-bate-a-cabe%C3%A7a-ap%C3%B3s-consumir-lol%C3%B3-em-an%C3%A1polis-1.2432020,Negative
https://www.portaldoholanda.com.br/arte-e-cultura/rodrigo-mussi-estava-triste-pelo-odio-que-recebia-na-internet-antes-de-acidente,Negative
https://caras.uol.com.br/atualidades/barbara-heck-expoe-conversa-com-rodrigo-mussi-antes-de-acidente-e-e-criticada-pela-ex-bbb-anamara.phtml,Negative
https://opopular.com.br/noticias/economia/col%C3%A9gios-tecnol%C3%B3gicos-de-goi%C3%A1s-ofertam-mais-de-6-mil-vagas-de-cursos-de-qualifica%C3%A7%C3%A3o-1.2431977,Negative
https://caras.uol.com.br/atualidades/jovens-se-unem-em-projeto-especial-para-homenagear-cazuza.phtml,Negative
https://opopular.com.br/noticias/esporte/goi%C3%A1s-contrata-meia-do-atl%C3%A9tico-mg-1.2432097,Negative
https://www.portaldoholanda.com.br/economia/america-latina-pode-se-beneficiar-da-guerra-na-ucrania-preve-blackrock,Negative
https://caras.uol.com.br/atualidades/preta-gil-agradece-apos-cantar-na-festa-de-rafa-kalimann-feliz-de-ter-celebrado-com-voce-e-os-seus.phtml,Negative
https://opopular.com.br/noticias/videos/chega-pra-c%C3%A1-jos%C3%A9-eliton-psb-ex-governador-de-goi%C3%A1s-1.2432065,Negative
https://www.portaldoholanda.com.br/economia/concurso-do-censo-tem-6212-mil-candidatos-aptos-para-provas-no-domingo-diz-ibge,Negative
https://caras.uol.com.br/atualidades/rafa-kalimann-e-vista-de-maos-dadas-com-o-ator-joao-vicente-de-castro.phtml,Negative
https://caras.uol.com.br/bebe/nanda-costa-explode-fofurometro-ao-postar-cliques-das-filhas-kim-e-tie-cada-dia-mais-lindas.phtml,Negative
https://www.portaldoholanda.com.br/economia/guedes-preve-transferencia-de-propriedades-da-uniao-para-os-mais-pobres,Negative
https://caras.uol.com.br/big-brother/bbb-22-depois-de-programa-ao-vivo-jessilane-chora-nao-quero-me-sentir-fraca.phtml,Negative
https://caras.uol.com.br/big-brother/bbb-22-gustavo-marsengo-especula-sobre-paredao-quadruplo-votar-pra-ficar-e-nao-pra-sair.phtml,Negative
https://www.portaldoholanda.com.br/esportes/dudu-diz-que-vive-melhor-fase-desde-retorno-ao-palmeiras,Negative
https://caras.uol.com.br/datas-especiais/michel-telo-revela-desejo-da-filha-melinda-ao-prestar-homenagem-nos-70-anos-do-pai-aldo.phtml,Negative
https://www.portaldoholanda.com.br/famosos-tv/will-smith-tem-filmes-interrompidos-apos-tapa-em-chris-rock-no-oscar,Negative
https://caras.uol.com.br/kids/felipe-andreoli-curte-momento-carinhoso-na-companhia-dos-filhos-rocco-e-leon.phtml,Negative
https://caras.uol.com.br/moda/acessorios-estilo-vintage-e-penteados-tendencias-no-tapete-vermelho-do-grammy-2022.phtml,Negative
https://caras.uol.com.br/tv/ana-maria-braga-usa-colar-de-remedios-como-forma-de-protesto-contra-reajuste-artigo-de-luxo.phtml,Negative
https://agenciabrasil.ebc.com.br/economia/noticia/2022-04/indicadores-industriais-apresentam-imobilidade-preocupante-diz-cni,Negative
https://agenciabrasil.ebc.com.br/internacional/noticia/2022-04/presidente-da-ucrania-pede-paz-durante-cerimonia-do-grammy,Negative
https://agenciabrasil.ebc.com.br/justica/noticia/2022-04/nao-e-preciso-nudez-para-caracterizar-exposicao-de-menor-decide-stj,Negative
https://jornaldebrasilia.com.br/blogs-e-colunas/analice-nicolau/manu-berger-assina-collab-com-a-marca-de-velas-e-fragrancias-afago/,Negative
https://jornaldebrasilia.com.br/brasilia/gdf-lanca-curso-sobre-implantacao-de-agroindustria-de-ovos/,Negative
https://jornaldebrasilia.com.br/entretenimento/ana-maria-usa-colar-de-remedios-para-protestar-contra-reajuste/,Negative
https://jornaldebrasilia.com.br/entretenimento/bbb/bbb-22-eslo-diz-que-teve-sorte-no-amor-e-azar-no-jogo/,Negative
https://jornaldebrasilia.com.br/entretenimento/eventos/festival-de-musica-instrumental-homenageia-toninho-maya/,Negative
https://jornaldebrasilia.com.br/entretenimento/katia-flavia/eslovenia-licas-luan-santana-juliette-bbb22/,Negative
https://jornaldebrasilia.com.br/entretenimento/katia-flavia/gusttavo-lima-show-lisboa/,Negative
https://jornaldebrasilia.com.br/entretenimento/katia-flavia/jessilane-bbb22-dinheiro/,Negative
https://jornaldebrasilia.com.br/entretenimento/katia-flavia/rodrigo-mussi-diogo-bbb22/,Negative
https://jornaldebrasilia.com.br/entretenimento/larissa-manoela-fala-sobre-polemica-de-estar-ficando-com-neymar-e-joao-guilherme/,Negative
https://jornaldebrasilia.com.br/entretenimento/musica/vitor-kley-apresenta-show-inedito-na-audio/,Negative
https://jornaldebrasilia.com.br/estilo-de-vida/gastronomia/coffee-brasilia/,Negative
https://contilnetnoticias.com.br/2022/04/apos-falha-reajuste-dos-servidores-do-estado-pode-ser-votado-novamente-na-aleac/,Negative
https://jornaldebrasilia.com.br/estilo-de-vida/gastronomia/olinda-comida-nordestina/,Negative
https://contilnetnoticias.com.br/2022/04/astrologa-que-previu-acidente-de-rodrigo-mussi-faz-nova-profecia/,Negative
https://jornaldebrasilia.com.br/nahorah/crianca-morre-depois-de-ser-atingida-por-pilastra-enquanto-se-balancava-em-rede/,Negative
https://jornaldebrasilia.com.br/nahorah/mulher-tenta-enforcar-outra-por-ciumes-do-parceiro-em-campo-grande/,Negative
https://contilnetnoticias.com.br/2022/04/coluna-do-douglas-richer-veja-fotos-do-aniversario-de-32-anos-de-ana-karla-pinheiro/,Negative
https://jornaldebrasilia.com.br/noticias/brasil/caixa-vai-liberar-saque-do-fgts-em-cidades-afetadas-por-chuvas/,Negative
