https://acriticadehumaita.com.br/casos-de-dengue-aumentam-1137-nos-quatro-primeiros-meses-de-2022/,dengue1085
https://www.votunews.com.br/prefeitura-de-votuporanga-decreta-estado-de-epidemia-de-dengue/,dengue1085
https://www.clicportela.com.br/noticia/43965/votuporanga-sp-decreta-epidemia-de-dengue,dengue1085
https://www.opovo.com.br/noticias/saude/2022/05/02/casos-de-dengue-aumentam-1137-nos-quatro-primeiros-meses-de-2022.html,dengue1085
https://www.itamarajunoticias.com.br/noticia/casos-de-dengue-aumentam-1137-nos-quatro-primeiros-meses-de-2022/,dengue1085
https://www.metroworldnews.com.br/foco/2022/04/06/votuporanga-no-interior-de-sp-decreta-epidemia-de-dengue/,dengue1085
https://www.votunews.com.br/votuporanga-usa-drone-para-cacar-mosquito-da-dengue/,dengue1085
https://www.em.com.br/app/noticia/nacional/2022/04/16/interna_nacional,1360352/o-que-esta-por-tras-de-nova-epidemia-de-dengue-no-brasil.shtml,dengue1085
https://www.osul.com.br/saiba-o-que-esta-por-tras-da-nova-epidemia-de-dengue-no-brasil/,dengue1085
https://www.osul.com.br/brasil-vive-novo-surto-de-dengue-e-ja-iguala-casos-de-todo-o-ano-passado/,dengue1085
https://www.metroworldnews.com.br/foco/2022/04/18/dengue-se-alastra-pela-regiao-sul-do-brasil-alertam-especialistas/,dengue1085
https://www.acidadevotuporanga.com.br/falecimento/2022/04/jovem-de-32-anos-morre-vitima-da-dengue-em-votuporanga-n72766,dengue1085
https://barcelosnanet.com.br/brasil-tem-aumento-de-1137-nos-casos-de-dengue-segundo-ministerio-da-saude/,dengue1085
https://ecosdanoticia.net.br/2022/05/casos-de-dengue-aumentam-1137-nos-quatro-primeiros-meses-de-2022/,dengue1085
https://www.acidadevotuporanga.com.br/cidade/2022/05/votuporanga-confirma-mais-duas-mortes-e-registra-912-casos-de-dengue-em-menos-de-uma-semana-n72945,dengue1085
https://diariodevotuporanga.com.br/com-48-mil-casos-de-dengue-e-tres-mortes-confirmadas-votuporanga-realizara-nebulizacao-noturna/?utm_source=rss&utm_medium=rss&utm_campaign=com-48-mil-casos-de-dengue-e-tres-mortes-confirmadas-votuporanga-realizara-nebulizacao-noturna,dengue1085
https://portal6.com.br/2022/04/01/casos-de-dengue-sobem-55-no-brasil-no-inicio-do-ano/,dengue1085
https://jornaldebrasilia.com.br/noticias/brasil/casos-de-dengue-sobem-55-no-brasil-no-inicio-do-ano/,dengue1085
https://saude.estadao.com.br/noticias/geral,casos-de-dengue-tem-aumento-de-85-este-ano-virus-se-espalha-pelo-sul-do-pais,70004041104,dengue1085
https://liberal.com.br/brasil-e-mundo/brasil/casos-de-dengue-aumentam-1137-nos-quatro-primeiros-meses-de-2022-1758729/,dengue1085
https://liberal.com.br/cidades/americana/dengue-em-americana-numero-de-mortes-em-2022-e-o-maior-ja-registrado-1758696/,dengue1085
https://www.acidadevotuporanga.com.br/saude/2022/05/indice-de-infestacao-de-larva-do-mosquito-aedes-aegypti-preocupa-em-votuporanga-n72942,dengue1085
